,t,u,lambda,u_begin
11856,134.1796875,(-9.81199379154202e-17+3.580783250274358e-16j),1502.5597508686428,(0.06146549607994002+0.03550265764352587j)
11857,134.21630859375,(-1.4275268638252068e-18+3.4644649182576125e-16j),1502.5471995914418,(0.006874043373432715+0.007675638772984095j)
11858,134.2529296875,(-2.1710828876973767e-17+2.760494786177047e-16j),1502.534648523927,(0.09461416208103428+0.07821902445064574j)
11859,134.28955078125,(-2.5763936625309985e-17+3.3737853881919527e-16j),1502.5220976660937,(0.004485674834989561+0.05686842643943964j)
11860,134.326171875,(-3.700548733667766e-17+2.788142430456956e-16j),1502.5095470179363,(0.03420498803457949+0.009418757553762825j)
11861,134.36279296875,(-7.73424396141334e-17+1.328387897425179e-16j),1502.4969965794498,(0.08284799444201392+0.019078956183178078j)
11862,134.3994140625,(-1.547147540068705e-17+1.8152032381440401e-16j),1502.4844463506286,(0.08931989701349513+0.031560906227531285j)
11863,134.43603515625,(-6.000256175335609e-17+1.7914503086793565e-16j),1502.4718963314676,(0.08775011875260974+0.04557134242113926j)
11864,134.47265625,(-6.774126240927976e-17+3.416597942537332e-16j),1502.4593465219618,(0.00037551555012579343+0.059398027314836226j)
11865,134.50927734375,(-1.010422750235282e-16+1.776919884763496e-16j),1502.4467969221055,(0.05680425664081054+0.042322159663902396j)
11866,134.5458984375,(-1.1397977719888363e-16+1.606868368649922e-16j),1502.4342475318938,(0.09998125282513629+0.07182738693493666j)
11867,134.58251953125,(-5.582505425548664e-17+2.732656396488186e-16j),1502.4216983513213,(0.05505092959975064+0.02590441035902954j)
11868,134.619140625,(-1.0864501732172723e-16+7.58438145986867e-18j),1502.4091493803828,(0.07948101030854307+0.035123497178273955j)
11869,134.65576171875,(-1.623858976957232e-16+6.857348255575059e-17j),1502.3966006190728,(0.06297134670668869+0.017300546159447927j)
11870,134.6923828125,(-1.3896369274524494e-16+1.3206510319546169e-16j),1502.3840520673864,(0.0681178763950169+0.08769702709822928j)
11871,134.72900390625,(-6.508746282739939e-17+1.640020215922253e-16j),1502.3715037253182,(0.03405392482677133+0.001971714500011279j)
11872,134.765625,(-1.0148900771205178e-16+1.54714189883484e-16j),1502.358955592863,(0.04397962195891841+0.07265630836983493j)
11873,134.80224609375,(-8.899307176591317e-17+9.334325410932418e-17j),1502.3464076700154,(0.0036350578431221803+0.02248134303158056j)
11874,134.8388671875,(-1.5390676515373596e-16+7.876532713099759e-17j),1502.33385995677,(0.01914125935295885+0.055685054723818496j)
11875,134.87548828125,(-9.744621514876817e-17-3.132077135453003e-17j),1502.3213124531221,(0.01679843216865361+0.0022582057737435936j)
11876,134.912109375,(-1.5023019508880327e-16-1.771462484210816e-17j),1502.3087651590663,(0.026721326804075008+0.031213757049642677j)
11877,134.94873046875,(-1.502664924536448e-16+8.384686137182038e-18j),1502.2962180745967,(0.09631048771595466+0.02012890248220124j)
11878,134.9853515625,(-1.110741032081166e-16-4.028832153282923e-17j),1502.2836711997088,(0.04381579989481676+0.08804488962512086j)
11879,135.02197265625,(-1.5976161804232211e-16+5.096925567789801e-17j),1502.2711245343971,(0.03665665698284109+0.02881191544731735j)
11880,135.05859375,(-2.796167823471079e-16+1.399095111225886e-16j),1502.2585780786562,(0.03615128156078412+0.07119619486823558j)
11881,135.09521484375,(-5.104866797219124e-17+1.0402460528646071e-16j),1502.246031832481,(0.025717198412836872+0.020322372303134065j)
11882,135.1318359375,(-2.558512797218132e-16+5.2342200719607326e-17j),1502.2334857958665,(0.09185141280466241+0.08430359277665572j)
11883,135.16845703125,(-9.063373558933567e-17+4.629662095388553e-17j),1502.220939968807,(0.07755861865305547+0.05494863635951408j)
11884,135.205078125,(-2.6043352535218353e-16-7.229153475100203e-17j),1502.2083943512976,(0.008217631840739993+0.05208628589867562j)
11885,135.24169921875,(-3.165691106614932e-16-7.064140361331786e-17j),1502.1958489433325,(0.0890150957366021+0.04931070670064315j)
11886,135.2783203125,(-2.4186772765856315e-16-1.219282397729443e-16j),1502.183303744907,(0.02316558553616658+0.03368897127660995j)
11887,135.31494140625,(-1.8256299467860602e-16-9.049758687119457e-17j),1502.1707587560159,(0.01784042554135552+0.008252363266120355j)
11888,135.3515625,(-3.32785369461043e-16-1.0168966011834525e-17j),1502.1582139766535,(0.010791630821186171+0.03092926654225686j)
11889,135.38818359375,(-3.069453781955386e-16-5.89311876469484e-17j),1502.145669406815,(0.0726541692969264+0.07969008683678924j)
11890,135.4248046875,(-1.8991683181185224e-16-9.900067551985648e-17j),1502.1331250464948,(0.08839764861177218+0.03329694500841353j)
11891,135.46142578125,(-2.524529176188106e-16-1.3558617557166847e-17j),1502.1205808956877,(0.03113922387226751+0.03133717233543463j)
11892,135.498046875,(-2.7726126017478733e-16-8.913430818406125e-17j),1502.1080369543886,(0.03407261331410388+0.01893383425098374j)
11893,135.53466796875,(-3.8942724651047596e-16-2.2794576249383067e-16j),1502.0954932225923,(0.0769219081278928+0.08420237895744921j)
11894,135.5712890625,(-2.8603356376201325e-16-1.7456261605976093e-16j),1502.0829497002933,(0.07831842946071052+0.0006977586241830203j)
11895,135.60791015625,(-3.6738516008160813e-16-3.073875563770509e-16j),1502.0704063874866,(0.09906183176533218+0.045481518812621614j)
11896,135.64453125,(-3.0109553544112295e-16-1.7550044984849119e-16j),1502.0578632841664,(0.005372077832061906+0.031370662693532524j)
11897,135.68115234375,(-2.7789827209557256e-16-2.262486305964915e-16j),1502.0453203903285,(0.004901585358856098+0.018594156737784386j)
11898,135.7177734375,(-3.4639907649670534e-16-2.6241042460049143e-16j),1502.0327777059667,(0.03272588054317737+0.016145340077264626j)
11899,135.75439453125,(-3.8042165896512195e-16-2.3323130688870696e-16j),1502.0202352310762,(1.638443793517963e-05+0.09517189322166938j)
11900,135.791015625,(-4.819469557706757e-16-3.686281976869673e-16j),1502.0076929656516,(0.07238047190074309+0.09941823453331244j)
11901,135.82763671875,(-2.7325742273647634e-16-4.811354648167009e-16j),1501.995150909688,(0.0044181224576920865+0.017099938442906283j)
11902,135.8642578125,(-3.5055686643016705e-16-3.8057430975886746e-16j),1501.9826090631796,(0.09711975592853046+0.020299140990394027j)
11903,135.90087890625,(-2.6961001089947933e-16-3.5627950359854604e-16j),1501.9700674261214,(0.09903963948174131+0.09993222138195035j)
11904,135.9375,(-3.9622711546316426e-16-3.876188634386953e-16j),1501.9575259985081,(0.020881506084768953+0.05017576190766936j)
11905,135.97412109375,(-3.6699422049099305e-16-5.253798178379851e-16j),1501.9449847803346,(0.0766189471979187+0.03305965194426506j)
11906,136.0107421875,(-3.4670422694685026e-16-4.600709639445773e-16j),1501.9324437715957,(0.016170081489887633+0.07102553482902013j)
11907,136.04736328125,(-3.516730059489052e-16-4.940334038562234e-16j),1501.9199029722859,(0.06176152515601607+0.04256421796959936j)
11908,136.083984375,(-4.263008431706125e-16-5.103074403727274e-16j),1501.9073623824002,(0.0013549534931820873+0.08494309653132709j)
11909,136.12060546875,(-3.8343904226349403e-16-5.971921385869339e-16j),1501.8948220019329,(0.03398026827039916+0.049908474623627755j)
11910,136.1572265625,(-3.657652289762658e-16-4.932942187841496e-16j),1501.8822818308795,(0.004187955976899515+0.039525876519707404j)
11911,136.19384765625,(-4.0951929023094645e-16-4.947373817765252e-16j),1501.869741869234,(0.07113063029040397+0.09218674398118598j)
11912,136.23046875,(-4.47999340295921e-16-4.4158117392351484e-16j),1501.8572021169916,(0.08729939939987813+0.09159702393031323j)
11913,136.26708984375,(-4.756268504693968e-16-6.047650750107976e-16j),1501.8446625741472,(0.03208684668623331+0.0494772724952537j)
11914,136.3037109375,(-3.769870142653556e-16-4.297152255372852e-16j),1501.8321232406947,(0.06796492568766824+0.06993640391794334j)
11915,136.34033203125,(-5.275296787886542e-16-5.438370708838133e-16j),1501.81958411663,(0.0864780625092822+0.03071542264609921j)
11916,136.376953125,(-4.83926255022823e-16-6.142528701202346e-16j),1501.8070452019472,(0.04328335582922456+0.031083752838193826j)
11917,136.41357421875,(-4.2456325122239978e-16-6.87021990640912e-16j),1501.7945064966411,(0.029265056881659438+0.04012344626797712j)
11918,136.4501953125,(-5.066139554071211e-16-5.685772207808627e-16j),1501.7819680007067,(0.05607006585214439+0.06081035492476722j)
11919,136.48681640625,(-4.495489772529584e-16-6.763504379839482e-16j),1501.7694297141384,(0.024577328957519486+0.012724486235867173j)
11920,136.5234375,(-4.854238782377015e-16-6.410716517752206e-16j),1501.7568916369312,(0.026978658900451882+0.08249960281916639j)
11921,136.56005859375,(-5.534015074653359e-16-5.971238895925387e-16j),1501.74435376908,(0.05281461386455574+0.031864638986265605j)
11922,136.5966796875,(-5.883214037538481e-16-7.173051870298592e-16j),1501.731816110579,(0.007037190817945894+0.022498609305564455j)
11923,136.63330078125,(-5.464168277605912e-16-7.390492623044621e-16j),1501.7192786614235,(0.07220372016627707+0.04431263834772377j)
11924,136.669921875,(-5.901378583409568e-16-6.08484630933946e-16j),1501.706741421608,(0.07934330530298155+0.07233095051294912j)
11925,136.70654296875,(-6.166901997216135e-16-7.989230650199362e-16j),1501.6942043911274,(0.09794568399713495+0.05967346519878939j)
11926,136.7431640625,(-5.841476114049193e-16-5.95820525957518e-16j),1501.6816675699763,(0.0816817096966488+0.07221123986569498j)
11927,136.77978515625,(-6.447900396276375e-16-6.993287787030557e-16j),1501.6691309581497,(0.08723687460567457+0.049866759903427975j)
11928,136.81640625,(-6.153315748066034e-16-5.543512899298767e-16j),1501.656594555642,(0.09429091912276105+0.04413648476500951j)
11929,136.85302734375,(-5.868970293271203e-16-8.521217867220723e-16j),1501.6440583624483,(0.010767180768822084+0.0527039525741809j)
11930,136.8896484375,(-5.684417136994503e-16-6.729953112517902e-16j),1501.6315223785632,(0.0450524963925823+0.04085816727201406j)
11931,136.92626953125,(-6.127076645305484e-16-7.97695566316537e-16j),1501.6189866039813,(0.0506520586135102+0.05129272411870746j)
11932,136.962890625,(-5.77225889264522e-16-8.01810639731478e-16j),1501.6064510386977,(0.03164630536440432+0.04101990179829651j)
11933,136.99951171875,(-6.074286004346605e-16-8.476418387650829e-16j),1501.5939156827067,(0.04407469597139146+0.05895132685852988j)
11934,137.0361328125,(-5.593742244529558e-16-7.178580907276442e-16j),1501.5813805360035,(0.04199283491200395+0.04457876585445513j)
11935,137.07275390625,(-4.735281846119125e-16-7.791401562752749e-16j),1501.5688455985828,(0.089211642634385+0.06327327069184625j)
11936,137.109375,(-6.044938418267923e-16-7.396737099622459e-16j),1501.5563108704393,(0.02170555588824288+0.04963945878836619j)
11937,137.14599609375,(-5.099938349813095e-16-7.636732136751452e-16j),1501.5437763515677,(0.029749005366452377+0.024558064349341394j)
11938,137.1826171875,(-4.971027005480444e-16-8.106226903218271e-16j),1501.5312420419627,(0.035928456554655465+0.03852935668280874j)
11939,137.21923828125,(-5.848232946156582e-16-8.511374897925857e-16j),1501.5187079416191,(0.0216632461704102+0.04483200746687025j)
11940,137.255859375,(-5.261443418911035e-16-7.723868398741475e-16j),1501.5061740505319,(0.08870381807856582+0.027560628417602887j)
11941,137.29248046875,(-6.538734500935805e-16-8.992103871052414e-16j),1501.4936403686954,(0.022347021790812806+0.025849804259278988j)
11942,137.3291015625,(-4.566133007482251e-16-6.806779684366036e-16j),1501.4811068961048,(0.047481214735822765+0.08093676567954497j)
11943,137.36572265625,(-6.270473963556244e-16-7.9453195553831085e-16j),1501.4685736327547,(0.016197876036978354+0.014061772764522296j)
11944,137.40234375,(-6.261299413185636e-16-6.550014020252891e-16j),1501.4560405786397,(0.043433844888181354+0.06338791125048253j)
11945,137.43896484375,(-6.09210447952453e-16-7.968078394225005e-16j),1501.4435077337548,(0.08548086984059802+0.012693969981581656j)
11946,137.4755859375,(-5.557711838552462e-16-5.679461018026041e-16j),1501.4309750980945,(0.09507493891053967+0.0617951127381112j)
11947,137.51220703125,(-5.956625442937276e-16-6.999113383927189e-16j),1501.418442671654,(0.04333015778722188+0.03729148488489975j)
11948,137.548828125,(-5.700549456026148e-16-7.424267707201325e-16j),1501.4059104544276,(0.02883317345255263+0.07717238234539267j)
11949,137.58544921875,(-6.449183592179199e-16-7.606044648396114e-16j),1501.3933784464102,(0.07020318066089455+0.07398558222973282j)
11950,137.6220703125,(-5.466322755373122e-16-6.460817430277169e-16j),1501.3808466475966,(0.0861713149591915+0.07348139250436966j)
11951,137.65869140625,(-6.097209716668187e-16-8.489402450939295e-16j),1501.3683150579818,(0.08366051033052871+0.03878024324556435j)
11952,137.6953125,(-5.134956937936159e-16-6.15907961406089e-16j),1501.3557836775599,(0.0979787963622325+0.08005832239584496j)
11953,137.73193359375,(-5.980403740642743e-16-7.416631524462483e-16j),1501.3432525063263,(0.04678813993787387+0.05983519208535736j)
11954,137.7685546875,(-4.336121956100454e-16-5.980784852128448e-16j),1501.3307215442755,(0.015049469025265062+0.04412841833063531j)
11955,137.80517578125,(-4.313918888296402e-16-7.341052457975713e-16j),1501.3181907914025,(0.03507777956527926+0.032770880918940225j)
11956,137.841796875,(-5.582730162282234e-16-6.479220434548885e-16j),1501.3056602477018,(0.0665281637183272+0.08163610248680431j)
11957,137.87841796875,(-5.861710367164399e-16-5.948297763160265e-16j),1501.2931299131683,(0.015491316057584404+0.08561421880579734j)
11958,137.9150390625,(-4.057430044803597e-16-4.579145265237589e-16j),1501.2805997877967,(0.08447648591519313+0.06965413550801984j)
11959,137.95166015625,(-4.806613535283273e-16-6.679436303683941e-16j),1501.2680698715817,(0.06599372032607487+0.014131567039405081j)
11960,137.98828125,(-3.7136643623850325e-16-6.075896054108519e-16j),1501.2555401645182,(0.08195229669862274+0.020785854909517277j)
11961,138.02490234375,(-4.4391686133647877e-16-6.587091169020024e-16j),1501.2430106666006,(0.017980330298717952+0.01769331762433146j)
11962,138.0615234375,(-3.775077903648733e-16-4.949530106616767e-16j),1501.2304813778242,(0.0708989233213033+0.07338801304984j)
11963,138.09814453125,(-4.021080024880114e-16-5.761214833070144e-16j),1501.2179522981835,(0.006257741389267647+0.0479849309946602j)
11964,138.134765625,(-3.4462260238953274e-16-4.845114607780297e-16j),1501.2054234276734,(0.06453231018663033+0.0708230424476972j)
11965,138.17138671875,(-3.26511384557225e-16-6.51080314209382e-16j),1501.1928947662884,(0.022496743126379115+0.0041859705428700655j)
11966,138.2080078125,(-3.4745076774802163e-16-4.1455383943945615e-16j),1501.1803663140233,(0.030155020306346147+0.052973765750381464j)
11967,138.24462890625,(-2.7058330558764374e-16-6.680084902775872e-16j),1501.1678380708731,(0.01964634484454284+0.000593433322078929j)
11968,138.28125,(-2.7069141621235157e-16-4.699593834433641e-16j),1501.1553100368326,(0.08872697398531514+0.019465219532277346j)
11969,138.31787109375,(-1.7803959736317378e-16-5.52389311711776e-16j),1501.1427822118962,(0.004810894375018438+0.060180261559121206j)
11970,138.3544921875,(-1.9619312446872453e-16-4.920146444818472e-16j),1501.1302545960589,(0.062401297904449704+0.030355194778343j)
11971,138.39111328125,(-2.4678612946150493e-16-4.838994094584119e-16j),1501.1177271893152,(0.01880548463263412+0.0871115771713773j)
11972,138.427734375,(-1.776103698951866e-16-3.6475285209834076e-16j),1501.1051999916604,(0.09339559352808163+0.015262860835584414j)
11973,138.46435546875,(-2.471574956846659e-16-4.695970562185802e-16j),1501.0926730030887,(0.02715158201734147+0.0007674035453358653j)
11974,138.5009765625,(-4.699610559686881e-17-2.9649317306372516e-16j),1501.0801462235954,(0.03776547210959143+0.033548917596550466j)
11975,138.53759765625,(-9.774105447871588e-17-4.2949124647694875e-16j),1501.067619653175,(0.08433326996819741+0.0008028574716007265j)
11976,138.57421875,(-2.8668540222808238e-18-4.451330025592568e-16j),1501.0550932918222,(0.019738945618959582+0.07918053011437355j)
11977,138.61083984375,(-1.9325377548782828e-16-4.518532783943032e-16j),1501.0425671395317,(0.007933787386241188+0.08359642918648891j)
11978,138.6474609375,(-1.0181325025381972e-16-2.0105171779123193e-16j),1501.0300411962985,(0.08280661921092757+0.033010682424387684j)
11979,138.68408203125,(-1.8197455044409994e-16-3.9929053994791953e-16j),1501.0175154621174,(0.014758960441424974+0.02523899180011262j)
11980,138.720703125,(-5.160182645109342e-17-2.8312437523970895e-16j),1501.0049899369828,(0.08392231885721721+0.061245891591842405j)
11981,138.75732421875,(1.2904429961220252e-17-3.103264365373861e-16j),1500.99246462089,(0.07371740818956789+0.010047096068290807j)
11982,138.7939453125,(-2.233696692848451e-16-2.330169931629888e-16j),1500.979939513833,(0.002929140252217777+0.01792080669105467j)
11983,138.83056640625,(-1.3390736034585982e-16-4.511106547335656e-16j),1500.9674146158072,(0.0132760262264504+0.024055997581338886j)
11984,138.8671875,(-1.4838289339730259e-16-3.0324976885140865e-16j),1500.9548899268075,(0.06582784363607497+0.058639007067681194j)
11985,138.90380859375,(-2.2477406326693014e-16-2.97584131558676e-16j),1500.942365446828,(0.08283337759351761+0.03721557890042161j)
11986,138.9404296875,(-1.8027025334413207e-16-3.0943747027184405e-16j),1500.9298411758639,(0.07306223222548186+0.026537665832917324j)
11987,138.97705078125,(-2.241798911823365e-16-3.8259606400904187e-16j),1500.91731711391,(0.07060840836402753+0.03296657975271679j)
11988,139.013671875,(-1.606181634743629e-16-2.518685644455122e-16j),1500.904793260961,(0.024519431954045226+0.024186617245741938j)
11989,139.05029296875,(-4.2829183475137014e-16-3.6724354815801785e-16j),1500.8922696170112,(0.018099358929546363+0.011978918128104955j)
11990,139.0869140625,(-2.2827376573627245e-16-1.2798039130168448e-16j),1500.8797461820561,(0.07710203360069436+0.06978747063068384j)
11991,139.12353515625,(-7.816478522882606e-17-2.1380020469720324e-16j),1500.8672229560902,(0.04007024600916875+0.04510815755496257j)
11992,139.16015625,(-1.3775759852705128e-16-2.96405983846438e-16j),1500.8546999391083,(0.04602432629837927+0.039660873862450645j)
11993,139.19677734375,(-1.5181215643128793e-16-3.065097858206776e-16j),1500.842177131105,(0.02373428019796464+0.0460572470137559j)
11994,139.2333984375,(-1.4184797096533234e-16-1.782660274437534e-16j),1500.8296545320754,(0.08223579943893666+0.0019051752346744722j)
11995,139.27001953125,(-1.2214308297991525e-16-3.5794387688499235e-16j),1500.8171321420139,(0.01858921004235593+0.03134269039008961j)
11996,139.306640625,(-8.99663578648904e-17-5.418828105323079e-17j),1500.8046099609153,(0.03516434590897845+0.01446023995096214j)
11997,139.34326171875,(-1.0265409594909774e-16-3.4556553746348385e-16j),1500.7920879887747,(0.09106462599388179+0.05117460225090595j)
11998,139.3798828125,(-1.0853681132195631e-16-1.50974960828461e-16j),1500.7795662255864,(0.0626704070369083+0.06619895378161676j)
11999,139.41650390625,(-1.6230639580758681e-16-3.3141348660904014e-16j),1500.7670446713455,(0.010455000634460466+0.012200294306361083j)
12000,139.453125,(-3.8596016791345544e-17-2.2760308407558225e-16j),1500.7545233260469,(0.07485142328319556+0.08034198918572333j)
12001,139.48974609375,(-7.815770285028549e-17-3.0558994431628983e-16j),1500.742002189685,(0.09349412536078378+0.06431070354393698j)
12002,139.5263671875,(-8.78096353087509e-17-3.2088128549479916e-16j),1500.7294812622547,(0.01562741705220613+0.03011719931485144j)
12003,139.56298828125,(-1.9644804273568504e-16-2.5957570866608606e-16j),1500.716960543751,(0.09152292070517423+0.01710841586416778j)
12004,139.599609375,(3.1384457242414546e-17-4.391499187925735e-16j),1500.7044400341683,(0.0682270848680208+0.004830380671237611j)
12005,139.63623046875,(-1.9254732694321214e-16-3.373909863238257e-16j),1500.6919197335014,(0.024137855361547413+0.032798508286384774j)
12006,139.6728515625,(-9.780475066891625e-17-2.1548439750895722e-16j),1500.6793996417455,(0.016117133147277165+0.04431529442256034j)
12007,139.70947265625,(-8.162134671215839e-17-2.789406121829103e-16j),1500.666879758895,(0.09811296442116152+0.04037049460422435j)
12008,139.74609375,(-3.0190775934470884e-17-3.572375450001916e-16j),1500.6543600849445,(0.03280545182814739+0.09922168977409804j)
12009,139.78271484375,(-1.535878424741855e-17-3.538628562657424e-16j),1500.6418406198893,(0.007871865344424234+0.048177113141049936j)
12010,139.8193359375,(-1.6769660959323547e-16-1.7365292512347432e-16j),1500.6293213637239,(0.05394799813635292+0.0678391050856198j)
12011,139.85595703125,(-8.819144171253508e-17-4.383857193971237e-16j),1500.616802316443,(0.05080079477673526+0.08329264309134905j)
12012,139.892578125,(-1.0106845872718966e-16-4.2198062166145436e-16j),1500.6042834780415,(0.01934611479928826+0.02421431347570583j)
12013,139.92919921875,(-1.0016086168040653e-16-5.537567785441575e-16j),1500.5917648485142,(0.018440877473046326+0.01617283077590862j)
12014,139.9658203125,(2.3071106898632238e-16-2.775480038906741e-16j),1500.5792464278557,(0.01729245144928565+0.0398269083381643j)
12015,140.00244140625,(-2.1631777178043692e-16-3.944446933589998e-16j),1500.566728216061,(0.09102057944120949+0.08552412017990596j)
12016,140.0390625,(-3.298132524978278e-16-2.313376581155485e-16j),1500.5542102131244,(0.07940432028931527+0.0314686232167304j)
12017,140.07568359375,(-2.3615235609372416e-17-4.3389444258347886e-16j),1500.5416924190413,(0.08467878617633655+2.427223978045401e-05j)
12018,140.1123046875,(9.354680306636692e-17-2.479669332548627e-16j),1500.529174833806,(0.008376711011606896+0.07125863345042642j)
12019,140.14892578125,(-7.641829448913376e-17-6.004435706838344e-16j),1500.5166574574137,(0.0655046122953287+0.08227826840329086j)
12020,140.185546875,(5.1318020862038577e-17-5.494805051387381e-16j),1500.504140289859,(0.03085130355965071+0.02794281929331334j)
12021,140.22216796875,(-3.4796817974694875e-16-3.730705109300799e-16j),1500.4916233311362,(0.04493322468769698+0.08190980938221709j)
12022,140.2587890625,(-5.994286303627141e-17-2.294494780183127e-16j),1500.4791065812408,(0.05251617443783418+0.08286935818635455j)
12023,140.29541015625,(-2.1767903323779537e-16-2.801686343647258e-16j),1500.4665900401671,(0.000808422654686558+0.026926845812388345j)
12024,140.33203125,(-9.933116519519315e-17-3.986683446226493e-16j),1500.45407370791,(0.08979532940491168+0.09475757679866481j)
12025,140.36865234375,(-4.9502740545798676e-17-6.243326480967208e-16j),1500.4415575844644,(0.02536722765549171+0.04130534431193699j)
12026,140.4052734375,(-1.5315785342030752e-16-4.025951491541565e-16j),1500.429041669825,(0.008044571672209079+0.06955788242311416j)
12027,140.44189453125,(-1.4194753352790698e-16-7.109242479595704e-16j),1500.4165259639863,(0.07618671134286546+0.06888804953246967j)
12028,140.478515625,(-1.0561621420975723e-16-2.345834667530731e-16j),1500.4040104669436,(0.08371295662315437+0.03440336007950158j)
12029,140.51513671875,(-2.3343744174784023e-16-6.173613003818655e-16j),1500.3914951786912,(0.009420257886707152+0.09958096482597135j)
12030,140.5517578125,(-1.580093081478458e-16-3.9278581605672314e-16j),1500.3789800992242,(0.07814089225836804+0.08397435909609297j)
12031,140.58837890625,(-2.5319939649818685e-16-3.893668212413981e-16j),1500.3664652285374,(0.03887952248274615+0.07835700471725393j)
12032,140.625,(-2.1785073953313638e-16-6.557273149906321e-16j),1500.3539505666254,(0.09428680838620127+0.02550124496255304j)
12033,140.66162109375,(-1.6057937073168195e-16-4.3587566032316504e-16j),1500.3414361134828,(0.05890923516750493+0.020155545004011434j)
12034,140.6982421875,(-1.1400653095401237e-16-5.452335542888124e-16j),1500.3289218691045,(0.0693482480852008+0.04873765440758691j)
12035,140.73486328125,(-3.2816060133777565e-16-6.527367430836622e-16j),1500.3164078334858,(0.08382052323389586+0.04845672407263252j)
12036,140.771484375,(3.3095395495609482e-18-7.942269656740162e-16j),1500.3038940066206,(0.04682216395948122+0.0131292875631863j)
12037,140.80810546875,(-9.739144181942596e-17-5.234487877442488e-16j),1500.2913803885044,(0.08092544229308858+0.09526148788622052j)
12038,140.8447265625,(-1.1911707611713037e-16-6.236759657969308e-16j),1500.2788669791314,(0.08031109477754257+0.050282874829987036j)
12039,140.88134765625,(-2.0678313616851048e-16-6.443438837283758e-16j),1500.266353778497,(0.09704088695819242+0.048656253297062906j)
12040,140.91796875,(-1.0003460296145418e-16-7.079953482156918e-16j),1500.2538407865954,(0.04845742117722848+0.024322316732948126j)
12041,140.95458984375,(-1.4161893804582303e-16-8.781053723696597e-16j),1500.2413280034216,(0.08126893417038913+0.05002440983236072j)
12042,140.9912109375,(-1.1031004908349983e-16-4.918025197274109e-16j),1500.2288154289706,(0.0651653886966012+0.016191708659616454j)
12043,141.02783203125,(-1.1332515695104619e-16-8.545637230076895e-16j),1500.2163030632369,(0.031138519632291063+0.04097258249007555j)
12044,141.064453125,(-2.5912605134023825e-16-7.926740945986855e-16j),1500.203790906215,(0.05485553025818447+0.011857002830677133j)
12045,141.10107421875,(-1.7093485464300308e-16-8.464048162824248e-16j),1500.1912789579005,(0.033811733411629456+0.010547839321149877j)
12046,141.1376953125,(-1.5830753499913428e-16-7.923228162215429e-16j),1500.1787672182872,(0.07884110220658438+0.07269007109209873j)
12047,141.17431640625,(-4.1630525697633946e-16-8.784188150919938e-16j),1500.166255687371,(0.07039316506233627+0.08968986111491276j)
12048,141.2109375,(-1.9684363270184584e-16-9.335981229681913e-16j),1500.1537443651457,(0.06383589654266902+0.06895618252615408j)
12049,141.24755859375,(-2.853271163568636e-16-8.095365039121852e-16j),1500.1412332516065,(0.0031612140396915624+0.002319389665309191j)
12050,141.2841796875,(-3.285174148456859e-17-8.901247339088416e-16j),1500.1287223467482,(0.018511979570192082+0.07932955129437252j)
12051,141.32080078125,(-3.92228003825043e-16-7.957638586184421e-16j),1500.1162116505652,(0.025117768958260112+0.03351503792648374j)
12052,141.357421875,(-2.923463725116416e-16-8.289610882158654e-16j),1500.1037011630528,(0.09193144324601948+0.01292271282763432j)
12053,141.39404296875,(-4.314370423209782e-16-9.714913776714476e-16j),1500.0911908842056,(0.09022041120285786+0.037950024060324807j)
12054,141.4306640625,(-3.6910972183739455e-16-9.176070640575937e-16j),1500.0786808140185,(0.012099019158173142+0.03110240421764804j)
12055,141.46728515625,(-3.8078585263961337e-16-8.622946719198232e-16j),1500.066170952486,(0.050917732160528084+0.04774197685365466j)
12056,141.50390625,(-3.876181618400513e-16-9.010831593846272e-16j),1500.0536612996027,(0.0350405220925389+0.026018840059827988j)
12057,141.54052734375,(-4.305586848711071e-16-9.755074007567578e-16j),1500.041151855364,(0.062121316755077274+0.08205448260054521j)
12058,141.5771484375,(-3.810151636490253e-16-9.926226560224579e-16j),1500.0286426197642,(0.017449177677648555+0.0006493292787805305j)
12059,141.61376953125,(-3.12447062401569e-16-1.0203491901539607e-15j),1500.0161335927983,(0.08117990692201121+0.08551353590433611j)
12060,141.650390625,(-5.55570243519243e-16-9.375061708594226e-16j),1500.003624774461,(0.012501879592405996+0.0965343194934781j)
12061,141.68701171875,(-4.617046661952571e-16-8.831975714939719e-16j),1499.9911161647472,(0.09484617390511171+0.005381723628834223j)
12062,141.7236328125,(-3.2491796570712164e-16-9.689090405674264e-16j),1499.9786077636513,(0.048129156574607417+0.04790299426077807j)
12063,141.76025390625,(-4.569766871023612e-16-1.0358762760143517e-15j),1499.9660995711686,(0.019673001248049816+0.09305316224312646j)
12064,141.796875,(-4.840453735916873e-16-9.712615852429191e-16j),1499.9535915872934,(0.022203241711535406+0.05086539378875481j)
12065,141.83349609375,(-5.361727630291041e-16-9.72483426960611e-16j),1499.941083812021,(0.028282799697955788+0.05022637623075245j)
12066,141.8701171875,(-4.415461059224949e-16-1.10513921890252e-15j),1499.9285762453458,(0.0892552590782955+0.010554298276593732j)
12067,141.90673828125,(-5.382500443306156e-16-1.0816950211360807e-15j),1499.9160688872626,(0.02818808308826012+0.056491203798907444j)
12068,141.943359375,(-4.503512764526381e-16-1.1587551140619616e-15j),1499.9035617377665,(0.0296988269697247+0.08510964581565861j)
12069,141.97998046875,(-5.965731745475516e-16-1.0956617804905814e-15j),1499.891054796852,(0.061944835939907905+0.07728097115826657j)
