,t,u,lambda,u_begin
8619,15.63720703125,(-4.1533416827078187e-17+2.4942645189593966e-16j),1544.317698563793,(0.05992647024630774+0.019763556335843382j)
8620,15.673828125,(-5.898163841159582e-17+2.5811996664763643e-16j),1544.304439965414,(0.03656471611145581+0.016510846008401282j)
8621,15.71044921875,(-6.011010775913951e-17+2.847055981162495e-16j),1544.291181594694,(0.06732919370564296+0.07314160055929399j)
8622,15.7470703125,(-7.777435491694957e-17+2.623892687107878e-16j),1544.2779234516272,(0.03582165146063199+0.011431575646686188j)
8623,15.78369140625,(-1.7007037697978e-17+2.0414012016195002e-16j),1544.2646655362078,(0.03584559730391753+0.05278490904879497j)
8624,15.8203125,(1.7138628576532365e-17+2.514642279080959e-16j),1544.2514078484296,(0.0666690805658927+0.046654030704466304j)
8625,15.85693359375,(3.099942204458482e-17+2.4344639054966423e-16j),1544.2381503882868,(0.036843599102777805+0.07381357946962623j)
8626,15.8935546875,(4.717897158552934e-17+1.5915239048017642e-16j),1544.224893155774,(0.0908040048487056+0.026905256861261453j)
8627,15.93017578125,(1.0252816499854112e-16+1.6606305052940803e-16j),1544.211636150885,(0.008963669320895163+0.08141900768004036j)
8628,15.966796875,(8.567528514130576e-17+1.8261800917126606e-16j),1544.198379373614,(0.0036150068773282973+0.0985987688327833j)
8629,16.00341796875,(-4.863165801825382e-18+7.499224161861068e-17j),1544.185122823955,(0.07057000374305572+0.03189852496799607j)
8630,16.0400390625,(6.395671607139623e-17+9.188202856265343e-17j),1544.1718665019023,(0.040647784027294326+0.049588348675334085j)
8631,16.07666015625,(1.2323042125936753e-16+5.4267802459338503e-17j),1544.15861040745,(0.04511470184924979+0.09736741600345751j)
8632,16.11328125,(9.494323391246384e-17-4.501184494797638e-17j),1544.145354540592,(0.025535806279030106+0.05003293497507893j)
8633,16.14990234375,(7.024282795377264e-17-5.72794905853416e-17j),1544.1320989013227,(0.022287794597346422+0.09879900673797187j)
8634,16.1865234375,(1.1739841062611578e-16+1.7792883543392408e-17j),1544.1188434896364,(0.011321392463677894+0.027569886085071174j)
8635,16.22314453125,(1.7084023551848557e-16-6.062672365706399e-17j),1544.1055883055271,(0.047408724915485236+0.07483184175007596j)
8636,16.259765625,(1.3490245825554798e-16-6.706575013401688e-17j),1544.0923333489886,(0.020894737046730307+0.0962654828733543j)
8637,16.29638671875,(5.144939992948497e-17-4.905198071717864e-17j),1544.0790786200157,(0.05983870106158234+0.003436651989103079j)
8638,16.3330078125,(3.349521831225285e-17-9.126640508187761e-17j),1544.065824118602,(0.006209652367356877+0.00018905505234979582j)
8639,16.36962890625,(7.065070734379807e-17-1.710047432683159e-16j),1544.0525698447418,(0.021694076873113356+0.04313047019582639j)
8640,16.40625,(6.986595814507826e-17-1.205866180684742e-16j),1544.039315798429,(0.0697900980573166+0.08174865582903659j)
8641,16.44287109375,(8.053718424880773e-17-1.1663485307494796e-16j),1544.0260619796584,(0.09610847129348689+0.029397468603006738j)
8642,16.4794921875,(5.898596574673108e-17-1.548260750538578e-16j),1544.0128083884233,(0.0982421731552663+0.03292682526327317j)
8643,16.51611328125,(5.71935766927859e-17-1.398202746252484e-16j),1543.9995550247186,(0.06990339369981954+0.0014477700401702267j)
8644,16.552734375,(3.5706823288340526e-17-5.577798372506907e-17j),1543.986301888538,(0.06629564862605451+0.04212658488943425j)
8645,16.58935546875,(-1.7574206839066648e-17-4.580745537353729e-17j),1543.9730489798758,(0.023376679612498785+0.0096375767134826j)
8646,16.6259765625,(-4.427362252700181e-17-3.9619293657767943e-17j),1543.959796298726,(0.07526274927250391+0.02931564881323049j)
8647,16.66259765625,(1.1582570173998693e-17-1.11958822451059e-16j),1543.9465438450827,(0.054693535095009016+0.012108067015304603j)
8648,16.69921875,(1.6048645708196273e-17-4.085052361321001e-17j),1543.9332916189403,(0.0760694855218073+0.0376094900488169j)
8649,16.73583984375,(-1.8776884505841074e-17-1.3228177371745648e-16j),1543.920039620293,(0.057535719859224455+0.051066567287679346j)
8650,16.7724609375,(5.3955984766935496e-17-3.943039928349285e-17j),1543.9067878491344,(0.011728394565953338+0.05518019312321609j)
8651,16.80908203125,(4.670386401420144e-17-1.0413835424054792e-16j),1543.8935363054593,(0.09244720415322438+0.09114969352350778j)
8652,16.845703125,(3.2385983555756305e-17-4.899443192927804e-17j),1543.880284989261,(0.005240430625232751+0.037869554066913974j)
8653,16.88232421875,(2.796769729323905e-17-5.719539160297832e-17j),1543.8670339005346,(0.07349287050361757+0.030024876387228283j)
8654,16.9189453125,(6.465214619018309e-17-6.546488528922813e-17j),1543.8537830392738,(0.06405133646660122+0.022557073097479032j)
8655,16.95556640625,(9.036496309400912e-17-1.1623643216124594e-16j),1543.840532405473,(0.006069698877341612+0.08074726372484135j)
8656,16.9921875,(-9.462120495938175e-18-9.314088125995556e-17j),1543.8272819991257,(0.027666581233660538+0.08517106419528885j)
8657,17.02880859375,(5.3204538946030114e-17-9.585032194854165e-17j),1543.8140318202265,(0.023549442889755523+0.06650328418959119j)
8658,17.0654296875,(5.277425830895276e-18-1.572916103187629e-16j),1543.8007818687697,(0.019929660258395987+0.09012343521157665j)
8659,17.10205078125,(-1.5020911819263727e-17-1.4262038812872928e-16j),1543.7875321447493,(0.09121470065568174+0.04375142295806085j)
8660,17.138671875,(-4.902518853461057e-17-7.119660546243621e-17j),1543.7742826481592,(0.09597493038787755+0.053950188147159045j)
8661,17.17529296875,(-8.983303278608958e-17-6.28860357213718e-17j),1543.7610333789937,(0.05835383672766137+0.08374624276876401j)
8662,17.2119140625,(-1.5681819094390188e-16-6.614553925529276e-17j),1543.7477843372471,(0.012554234881263527+0.03268315062375271j)
8663,17.24853515625,(-1.2252290687738678e-16-1.4759382976431148e-16j),1543.7345355229133,(0.0683889928536177+0.048722387428584805j)
8664,17.28515625,(-8.060996530504055e-17-6.587255918105271e-17j),1543.7212869359867,(0.08144558764909615+0.002700240040495905j)
8665,17.32177734375,(-5.209581554208267e-17-1.9836627188597678e-17j),1543.7080385764614,(0.010865827473062684+0.07291164625099182j)
8666,17.3583984375,(-1.1961528440803041e-16-5.249852617942192e-17j),1543.6947904443311,(0.0232859971221283+0.019520261109358818j)
8667,17.39501953125,(-1.288207945697701e-16-2.72322269887908e-17j),1543.6815425395905,(0.07467942192871423+0.0699016727974412j)
8668,17.431640625,(-1.2520218872999695e-16-6.885727063568719e-17j),1543.6682948622336,(0.016949947368149844+0.07089936310907081j)
8669,17.46826171875,(-8.60183815882307e-17-1.2115741842052196e-16j),1543.6550474122544,(0.05813259638690661+0.03897028125815142j)
8670,17.5048828125,(-1.0407606187091284e-16-4.3811659361060446e-17j),1543.6418001896473,(0.03142054791905783+0.05329265953838759j)
8671,17.54150390625,(-1.1726851707237014e-16-1.6471481157899882e-16j),1543.6285531944059,(0.049489782461610676+0.004572356808745815j)
8672,17.578125,(-2.67958098773883e-16-1.116292152400487e-16j),1543.615306426525,(0.0687511283336023+0.05547021455921397j)
8673,17.61474609375,(-8.47453873374274e-17-9.44394420743259e-17j),1543.6020598859984,(0.010785207255187524+0.019648607143435682j)
8674,17.6513671875,(-2.1846685227601984e-16-7.586006610148717e-17j),1543.5888135728203,(0.016724268998368586+0.06680245172469276j)
8675,17.68798828125,(-1.578046576050762e-16-2.795189136839911e-17j),1543.575567486985,(0.004112541313016993+0.02155468125027883j)
8676,17.724609375,(-2.360447113899048e-16+1.2730400662003118e-17j),1543.5623216284864,(0.07879968908367445+0.036992037652097444j)
8677,17.76123046875,(-4.591287078580813e-17-2.1717490921998668e-18j),1543.5490759973188,(0.07898268700486766+0.013070251602723505j)
8678,17.7978515625,(-2.1484853352762413e-16-1.527530264926674e-17j),1543.5358305934765,(0.006844359246599652+0.02700987378934251j)
8679,17.83447265625,(-1.7660464955392886e-16-3.3247845261466176e-17j),1543.5225854169532,(0.08407664729919939+0.014876063563718523j)
8680,17.87109375,(-2.732759476217837e-16+1.3020246806231516e-16j),1543.5093404677434,(0.005961359050739402+0.01617895419487393j)
8681,17.90771484375,(-2.056318650712898e-17+1.0390095147811835e-16j),1543.4960957458413,(0.026975929011388435+0.0807423159552844j)
8682,17.9443359375,(-2.411386782928245e-16+1.6266858059102189e-16j),1543.4828512512406,(0.09798438005193086+0.03341228480885696j)
8683,17.98095703125,(-1.1399020574428752e-16+1.667763205264558e-16j),1543.469606983936,(0.0461598944919334+0.016528374968069515j)
8684,18.017578125,(-1.6095599035717237e-16+1.5368148080200404e-16j),1543.4563629439215,(0.0028166703699434416+0.06953889676725493j)
8685,18.05419921875,(-1.3507892864550442e-16+1.890742592279166e-16j),1543.4431191311908,(0.07685029607287108+0.05125754744920218j)
8686,18.0908203125,(-1.1851159598970675e-16+7.808110488697795e-18j),1543.4298755457387,(0.000817938592838885+0.07219350455685462j)
8687,18.12744140625,(-5.846626737019954e-17-9.912714005465477e-18j),1543.416632187559,(0.06552858035624595+0.03716162620728677j)
8688,18.1640625,(-5.4578210326673654e-17+6.394161687855015e-17j),1543.4033890566457,(0.08319216903138595+0.016151961929986757j)
8689,18.20068359375,(-5.263972014437116e-17-6.94092607490427e-17j),1543.390146152993,(0.01935422525245775+0.06188353960376584j)
8690,18.2373046875,(-2.0246322895663065e-17+6.594142068298393e-17j),1543.3769034765955,(0.09631054270072165+0.08689308323874573j)
8691,18.27392578125,(4.494602275849698e-17-5.729688350975925e-17j),1543.3636610274473,(0.09023601154330332+0.08367247355652624j)
8692,18.310546875,(-1.8866557279454178e-17-7.670912214238796e-17j),1543.350418805542,(0.07470543076554396+0.08976002901437437j)
8693,18.34716796875,(-2.0377959010333872e-17-1.4763597200096443e-16j),1543.337176810874,(0.006124727764629645+0.07218668191512867j)
8694,18.3837890625,(-1.7064983944598368e-17-3.26315188157945e-17j),1543.3239350434376,(0.021765328417382615+0.04310842318123288j)
8695,18.42041015625,(4.817597916863592e-17-4.579029511926523e-17j),1543.310693503227,(0.06980725387968595+0.042888377356857445j)
8696,18.45703125,(-5.975567382795193e-17-8.799544162866664e-17j),1543.297452190236,(0.014271006947508115+0.07972199433713574j)
8697,18.49365234375,(8.967702522735954e-18-1.0143846160849669e-16j),1543.284211104459,(0.08358432385558422+0.08352675663414476j)
8698,18.5302734375,(-8.812906045547084e-17-2.356111616722891e-17j),1543.27097024589,(0.009251376871857054+0.09761309255515807j)
8699,18.56689453125,(-1.695044259110158e-16-1.1794800546653317e-16j),1543.2577296145234,(0.03542924674343151+0.09248800623058147j)
8700,18.603515625,(-5.69611758601027e-17-1.9834143808699125e-16j),1543.2444892103533,(0.010697189265446029+0.029206339729721854j)
8701,18.64013671875,(-1.499790633401017e-16+1.9637617459635055e-17j),1543.2312490333736,(0.06333370213344947+0.07591172922329135j)
8702,18.6767578125,(-1.7081983491827675e-17-2.57896272279979e-16j),1543.2180090835789,(0.06174326419064994+0.0984390034424933j)
8703,18.71337890625,(-1.4166470384264965e-16-1.3174041244495138e-16j),1543.2047693609627,(0.03540150149069334+0.06043693890727306j)
8704,18.75,(-1.145035121019934e-16-1.3186079606056044e-16j),1543.1915298655197,(0.050137775493868934+0.005530050885531157j)
8705,18.78662109375,(-1.7649576306262697e-17-2.1615713477532972e-16j),1543.1782905972439,(0.047007593972259454+0.033697028329859824j)
8706,18.8232421875,(-1.8787694010443226e-16-8.76584902173889e-17j),1543.1650515561294,(0.09899671409404898+0.09363636187007628j)
8707,18.85986328125,(-1.2915981857088693e-16-1.2649824938499396e-16j),1543.1518127421705,(0.06250084362151095+0.01380305136385841j)
8708,18.896484375,(-2.5071445375905965e-16-3.669736721916015e-17j),1543.1385741553609,(0.08974249957210104+0.08332660755688252j)
8709,18.93310546875,(-2.0843128790368505e-16-2.024882401167929e-16j),1543.1253357956953,(0.005026200257242897+0.028093099415263445j)
8710,18.9697265625,(-3.503342914938395e-16-1.2915586316772615e-16j),1543.1120976631676,(0.058032037931039095+0.0016138340431518516j)
8711,19.00634765625,(-2.737557997125819e-16-1.017473746585498e-16j),1543.098859757772,(0.025279403927083857+0.002761129099033988j)
8712,19.04296875,(-2.6577395561864405e-16-3.8386138003380216e-17j),1543.0856220795029,(0.03088539218594152+0.0887982349734339j)
8713,19.07958984375,(-1.2287961017263995e-16-3.331346803247858e-17j),1543.0723846283538,(0.05864853112038359+0.046572423775818154j)
8714,19.1162109375,(-1.7262663161358143e-16-1.2534433461708688e-16j),1543.0591474043197,(0.07639290527131609+0.07804757999645529j)
8715,19.15283203125,(-1.3055120113785065e-16-2.186610513167672e-17j),1543.0459104073939,(0.0027678731833161163+0.020385928704887646j)
8716,19.189453125,(-1.8261343132651773e-16-1.417341088357607e-17j),1543.0326736375712,(0.09474138904251152+0.09129475500695619j)
8717,19.22607421875,(-3.3053153727502134e-16-5.728466620937869e-17j),1543.0194370948457,(0.05767793379619593+0.04575052791857878j)
8718,19.2626953125,(-8.540136939565353e-17-6.53596152507323e-17j),1543.006200779211,(0.009161454448191076+0.07674499039182399j)
8719,19.29931640625,(-2.4204222905482155e-16+1.0780930596029656e-16j),1542.992964690662,(0.09071286192988937+0.09127236239172032j)
8720,19.3359375,(-1.6800939701862658e-16-2.4662261161600545e-18j),1542.9797288291923,(0.03080260056700156+0.09504473121749307j)
8721,19.37255859375,(-2.2473876961424155e-16+2.021796622735334e-17j),1542.9664931947962,(0.024841365147320573+0.08443613526420751j)
8722,19.4091796875,(-7.410778158900448e-17+6.85660163679786e-17j),1542.9532577874681,(0.049129587147050124+0.05093667066850667j)
8723,19.44580078125,(-8.863897214491875e-17+3.6613757552367255e-18j),1542.9400226072019,(0.06294485567100448+0.024056385477145517j)
8724,19.482421875,(-8.654185583449113e-18+1.4363573212009944e-16j),1542.9267876539918,(0.0688728998241282+0.09658696051965135j)
8725,19.51904296875,(-1.2184415282755296e-16+8.745721568350311e-17j),1542.913552927832,(0.08877786415073079+0.04909532355865978j)
8726,19.5556640625,(-7.533523491349695e-17-2.1609548714235514e-17j),1542.9003184287167,(0.08780637390665104+0.08386361768784664j)
8727,19.59228515625,(-1.0177588942957654e-16+6.464918416856862e-17j),1542.8870841566395,(0.042325832196670854+0.0077223771176828555j)
8728,19.62890625,(4.7849142032022656e-17+1.8321989325563553e-16j),1542.8738501115956,(0.019730232554490402+0.049812957419357366j)
8729,19.66552734375,(-1.1848567089994675e-17+1.285694605421604e-17j),1542.8606162935785,(0.0733091451464586+0.003287536679063441j)
8730,19.7021484375,(-6.861841988275792e-17+3.831499286168418e-17j),1542.8473827025823,(0.08055441362857835+0.08752423918487179j)
8731,19.73876953125,(-2.6658116944010148e-17-9.512826982202474e-17j),1542.8341493386015,(0.020104742315413638+0.052482908217643065j)
8732,19.775390625,(-7.735398205782116e-17-3.0994973421021993e-17j),1542.82091620163,(0.05379085137180698+0.01309670994051574j)
8733,19.81201171875,(-1.2252278295430772e-16-1.5596774803724675e-17j),1542.8076832916622,(0.08470122015653372+0.07708347866154101j)
8734,19.8486328125,(-1.2253091870235135e-16-1.1584230088716454e-16j),1542.7944506086922,(0.05833174788533444+0.009398950842591892j)
8735,19.88525390625,(-1.3085413233935978e-16-7.361966059666021e-17j),1542.7812181527138,(0.02852550279668591+0.06265931604166401j)
8736,19.921875,(-1.2298796616506125e-18+5.556779203083549e-17j),1542.7679859237217,(0.009286083024414683+0.09341900599634777j)
8737,19.95849609375,(-5.245458173589989e-18-1.3895453694399946e-16j),1542.7547539217094,(0.08632092300840527+0.05397229188620248j)
8738,19.9951171875,(1.2020746527698622e-17-1.915572285103164e-17j),1542.7415221466717,(0.04648431117654157+0.04678684834642395j)
8739,20.03173828125,(-3.4912587324873914e-17-1.0635369362004386e-16j),1542.7282905986024,(0.07577327460316786+0.03145775773540891j)
8740,20.068359375,(3.5475770083960496e-17+9.554663026572985e-17j),1542.7150592774958,(0.05789835517965413+0.03439187448778785j)
8741,20.10498046875,(-7.245570816721946e-17-5.65243859875203e-17j),1542.7018281833462,(0.010190827251258439+0.0695156685337969j)
8742,20.1416015625,(3.3253272113985905e-18+2.3552378566401868e-17j),1542.6885973161473,(0.08400291558886151+0.0740242578721153j)
8743,20.17822265625,(-1.7722728682624607e-17-1.0844882804108268e-16j),1542.6753666758937,(0.08555752573177056+0.004467911408779413j)
8744,20.21484375,(5.2980026578778806e-17-1.4510359253756464e-17j),1542.6621362625795,(0.007997463170035047+0.08555850676037448j)
8745,20.25146484375,(4.32052645421122e-18-1.0765116683975749e-16j),1542.6489060761985,(0.08427042522092185+0.059797966264044856j)
8746,20.2880859375,(4.8379037649365485e-17+2.848785535440048e-17j),1542.6356761167451,(0.09302624769493166+0.0905493117599005j)
8747,20.32470703125,(1.947693941021729e-17-1.4806475481488927e-17j),1542.6224463842136,(0.017932882315471934+0.05999247914670395j)
8748,20.361328125,(-2.955510546890473e-17+1.44691159667142e-16j),1542.609216878598,(0.04528785645452951+0.05385564250118999j)
8749,20.39794921875,(-7.850526411101426e-17+6.205477551376772e-17j),1542.5959875998929,(0.0169117632153317+0.04693439668067513j)
8750,20.4345703125,(-7.59572523063947e-17+1.0769531666776493e-16j),1542.5827585480918,(0.018385786192292287+0.04617439712479796j)
8751,20.47119140625,(-7.94063456703433e-17-2.027871098049804e-18j),1542.5695297231891,(0.009112485391028225+0.04058405806856296j)
